order_id;order_quantity;item_price;order_value;order_line_nuber;order_date;days_since_last_order;order_status;address_id;customer_id;product_id
10306;23;156550;3600650;16;14.10.2019;1440;Shipped;75;75;27
10314;29;145060;4206740;8;22.10.2019;1433;Shipped;76;76;27
10324;49;109790;5379710;13;05.11.2019;1420;Shipped;10;10;27
10337;36;157760;5679360;3;21.11.2019;1405;Shipped;26;26;27
10349;34;129260;4394840;5;01.12.2019;1396;Shipped;72;72;27
10358;25;101130;2528250;13;10.12.2019;1388;Shipped;22;22;27
10372;48;146490;7031520;6;26.01.2020;1342;Shipped;34;34;27
10383;38;140550;5340900;1;22.02.2020;1316;Shipped;22;22;27
10394;37;172340;6376580;1;15.03.2020;1295;Shipped;22;22;27
10413;49;140750;6896750;5;05.05.2020;1245;Shipped;12;12;27
10100;22;86510;1903220;4;06.01.2018;2096;Shipped;39;39;99
10110;28;89270;2499560;8;18.03.2018;2026;Shipped;75;75;99
10124;36;85590;3081240;7;21.05.2018;1963;Shipped;82;82;99
10148;34;105830;3598220;1;11.09.2018;1851;Shipped;41;41;99
10173;21;75460;1584660;14;05.11.2018;1797;Shipped;84;84;99
10182;36;109520;3942720;11;12.11.2018;1791;Shipped;38;38;99
10193;24;97550;2341200;15;21.11.2018;1783;Shipped;85;85;99
10204;29;85590;2482110;5;02.12.2018;1773;Shipped;72;72;99
10213;38;94790;3602020;1;22.01.2019;1723;Shipped;51;51;99
10227;34;104910;3566940;11;02.03.2019;1685;Shipped;29;29;99
10241;42;90190;3787980;3;13.04.2019;1644;Shipped;81;81;99
10280;35;105830;3704050;17;17.08.2019;1519;Shipped;35;35;99
10288;35;80990;2834650;6;01.09.2019;1505;Shipped;63;63;99
10302;38;89270;3392260;2;06.10.2018;1836;Shipped;21;21;99
10311;41;81910;3358310;1;16.10.2019;1462;Shipped;22;22;99
10332;50;146200;7310000;2;17.11.2019;1431;Shipped;75;75;99
10344;21;104910;2203110;4;25.11.2019;1424;Shipped;65;65;99
10367;43;62720;2696960;8;12.01.2020;1377;Resolved;4;4;99
10380;32;105520;3376640;1;16.02.2020;1343;Shipped;22;22;99
10407;6;90190;541140;3;22.04.2020;1278;On Hold;59;59;99
10420;66;92950;6134700;6;29.05.2020;1242;In Process;19;19;99
10105;41;82500;3382500;10;11.02.2018;2081;Shipped;47;47;97
10117;23;97420;2240660;4;16.04.2018;2018;Shipped;25;25;97
10128;43;92160;3962880;1;06.06.2018;1968;Shipped;22;22;97
10142;24;70220;1685280;7;08.08.2018;1906;Shipped;38;38;97
10153;22;83380;1834360;6;28.09.2018;1856;Shipped;22;22;97
10166;26;73730;1916980;1;21.10.2018;1834;Shipped;20;20;97
10177;35;74600;2611000;8;07.11.2018;1818;Shipped;74;74;97
10185;47;77240;3630280;8;14.11.2018;1812;Shipped;49;49;97
10197;50;101810;5090500;14;26.11.2018;1801;Shipped;52;52;97
10208;45;87770;3949650;8;02.01.2019;1765;Shipped;29;29;97
10221;39;89530;3491670;2;18.02.2019;1719;Shipped;54;54;97
10232;23;89530;2059190;5;20.03.2019;1690;Shipped;57;57;97
10248;42;75480;3170160;11;07.05.2019;1643;Cancelled;1;1;97
10261;20;89530;1790600;9;17.06.2019;1603;Shipped;42;42;97
10273;33;71090;2345970;12;21.07.2019;1570;Shipped;54;54;97
10283;34;105320;3580880;14;20.08.2019;1541;Shipped;55;55;97
10293;49;100940;4946060;3;09.09.2019;1522;Shipped;35;35;97
10306;39;90400;3525600;8;14.10.2019;1488;Shipped;75;75;97
10315;36;100060;3602160;7;29.10.2019;1474;Shipped;13;13;97
10326;50;86010;4300500;5;09.11.2019;1464;Shipped;23;23;97
10337;29;155110;4498190;2;21.11.2019;1453;Shipped;26;26;97
10350;30;100770;3023100;3;02.12.2019;1443;Shipped;22;22;97
10372;41;86890;3562490;7;26.01.2020;1389;Shipped;34;34;97
10383;28;58580;1640240;7;22.02.2020;1363;Shipped;22;22;97
10396;45;105320;4739400;5;23.03.2020;1334;Shipped;38;38;97
10414;16;75480;1207680;11;06.05.2020;1291;On Hold;56;56;97
10103;36;117450;4228200;5;29.01.2018;2120;Shipped;16;16;82
10114;41;117450;4815450;9;01.04.2018;2059;Shipped;60;60;82
10126;50;141660;7083000;5;28.05.2018;2003;Shipped;24;24;82
10140;40;115030;4601200;5;24.07.2018;1947;Shipped;5;5;82
10150;49;131980;6467020;2;19.09.2018;1891;Shipped;25;25;82
10164;45;111390;5012550;3;21.10.2018;1860;Resolved;61;61;82
10175;47;108970;5121590;10;06.11.2018;1845;Shipped;48;48;82
10183;21;116240;2441040;2;13.11.2018;1839;Shipped;28;28;82
10194;32;133190;4262080;5;25.11.2018;1828;Shipped;29;29;82
10207;47;141660;6658020;16;09.12.2018;1815;Shipped;62;62;82
10217;38;118660;4509080;5;04.02.2019;1759;Shipped;63;63;82
10229;41;115030;4716230;10;11.03.2019;1725;Shipped;38;38;82
10245;21;113820;2390220;3;04.05.2019;1672;Shipped;33;33;82
10259;41;113820;4666620;13;15.06.2019;1631;Shipped;63;63;82
10270;38;141660;5383080;3;19.07.2019;1598;Shipped;19;19;82
10281;25;99290;2482250;10;19.08.2019;1568;Shipped;17;17;82
10291;48;110180;5288640;5;08.09.2019;1549;Shipped;36;36;82
10305;22;99290;2184380;14;13.10.2019;1515;Shipped;14;14;82
10313;28;102920;2881760;8;22.10.2019;1507;Shipped;30;30;82
10323;47;131980;6203060;1;05.11.2019;1494;Shipped;70;70;82
10334;49;138030;6763470;4;19.11.2019;1481;On Hold;23;23;82
10347;45;130770;5884650;4;29.11.2019;1472;Shipped;9;9;82
10357;28;127130;3559640;2;10.12.2019;1462;Shipped;38;38;82
10370;29;57530;1668370;6;20.01.2020;1422;Shipped;41;41;82
10382;39;125400;4890600;1;17.02.2020;1395;Shipped;38;38;82
10411;46;113820;5235720;3;01.05.2020;1322;Shipped;42;42;82
10425;38;113820;4325160;13;31.05.2020;1293;In Process;13;13;82
10103;41;47290;1938890;9;29.01.2018;2147;Shipped;16;16;90
10113;50;49810;2490500;3;26.03.2018;2092;Shipped;38;38;90
10126;43;53830;2314690;9;28.05.2018;2030;Shipped;24;24;90
10140;29;43270;1254830;9;24.07.2018;1974;Shipped;5;5;90
10150;30;42760;1282800;6;19.09.2018;1918;Shipped;25;25;90
10164;25;53830;1345750;7;21.10.2018;1887;Resolved;61;61;90
10174;49;44780;2194220;2;06.11.2018;1872;Shipped;27;27;90
10183;40;49300;1972000;6;13.11.2018;1866;Shipped;28;28;90
10194;41;44780;1835980;9;25.11.2018;1855;Shipped;29;29;90
10206;21;53330;1119930;4;05.12.2018;1846;Shipped;30;30;90
10215;46;45280;2082880;1;29.01.2019;1792;Shipped;31;31;90
10229;39;40250;1569750;14;11.03.2019;1752;Shipped;38;38;90
10245;45;59870;2694150;7;04.05.2019;1699;Shipped;33;33;90
10258;21;59870;1257270;4;15.06.2019;1658;Shipped;34;34;90
10270;44;58360;2567840;7;19.07.2019;1625;Shipped;19;19;90
10281;44;59870;2634280;14;19.08.2019;1595;Shipped;17;17;90
10291;29;51820;1502780;9;08.09.2019;1576;Shipped;36;36;90
10304;34;49300;1676200;4;11.10.2019;1544;Shipped;37;37;90
10312;39;56850;2217150;1;21.10.2019;1535;Shipped;38;38;90
10324;38;179790;6832020;6;05.11.2019;1521;Shipped;10;10;90
10348;29;245200;7110800;6;01.11.2019;1526;Shipped;24;24;90
10358;30;176760;5302800;8;10.12.2019;1488;Shipped;22;22;90
10370;20;136500;2730000;2;20.01.2020;1448;Shipped;41;41;90
10382;39;200700;7827300;2;17.02.2020;1421;Shipped;38;38;90
10411;35;59870;2095450;7;01.05.2020;1348;Shipped;42;42;90
10424;26;59870;1556620;4;31.05.2020;1319;In Process;22;22;90
10108;44;126480;5565120;11;03.03.2018;2140;Shipped;64;64;30
10122;28;127970;3583160;15;08.05.2018;2075;Shipped;65;65;30
10135;31;151780;4705180;12;02.07.2018;2021;Shipped;38;38;30
10146;29;153260;4444540;1;03.09.2018;1959;Shipped;86;86;30
10169;33;148800;4910400;7;04.11.2018;1898;Shipped;41;41;30
10180;44;126480;5565120;2;11.11.2018;1892;Shipped;6;6;30
10191;32;132430;4237760;8;20.11.2018;1884;Shipped;66;66;30
10211;41;138380;5673580;7;15.01.2019;1829;Shipped;8;8;30
10225;35;150290;5260150;14;22.02.2019;1792;Shipped;67;67;30
10238;44;144340;6350960;8;09.04.2019;1747;Shipped;47;47;30
10252;26;136900;3559400;4;26.05.2019;1701;Shipped;8;8;30
10264;20;120530;2410600;2;30.06.2019;1667;Shipped;56;56;30
10276;48;119040;5713920;8;02.08.2019;1635;Shipped;69;69;30
10287;34;126480;4300320;17;30.08.2019;1608;Shipped;67;67;30
10299;49;162190;7947310;2;30.09.2019;1578;Shipped;15;15;30
10310;40;133920;5356800;15;16.10.2019;1563;Shipped;66;66;30
10319;45;175580;7901100;3;03.11.2019;1546;Shipped;77;77;30
10330;50;122020;6101000;4;16.11.2019;1534;Shipped;64;64;30
10342;38;165170;6276460;11;24.11.2019;1527;Shipped;9;9;30
10355;25;168140;4203500;2;07.12.2019;1515;Shipped;22;22;30
10363;28;58180;1629040;13;06.01.2020;1486;Shipped;71;71;30
10378;49;67140;3289860;8;10.02.2020;1452;Shipped;22;22;30
10390;49;140060;6862940;3;04.03.2020;1430;Shipped;38;38;30
10110;42;61290;2574180;9;18.03.2018;2148;Shipped;75;75;6
10124;23;57730;1327790;8;21.05.2018;2085;Shipped;82;82;6
10148;29;81250;2356250;2;11.09.2018;1973;Shipped;41;41;6
10161;25;80540;2013500;1;17.10.2018;1938;Shipped;76;76;6
10173;39;71980;2807220;15;05.11.2018;1920;Shipped;84;84;6
10182;44;69840;3072960;12;12.11.2018;1914;Shipped;38;38;6
10193;25;76260;1906500;16;21.11.2018;1906;Shipped;85;85;6
10204;45;76260;3431700;6;02.12.2018;1896;Shipped;72;72;6
10213;25;83390;2084750;2;22.01.2019;1846;Shipped;51;51;6
10227;37;57730;2136010;12;02.03.2019;1808;Shipped;29;29;6
10241;30;66990;2009700;4;13.04.2019;1767;Shipped;81;81;6
10267;36;75550;2719800;1;07.07.2019;1683;Shipped;72;72;6
10279;26;60580;1575080;1;09.08.2019;1651;Shipped;22;22;6
10288;23;73410;1688430;7;01.09.2019;1629;Shipped;63;63;6
10302;23;72700;1672100;3;06.10.2018;1960;Shipped;21;21;6
10311;25;66990;1674750;2;16.10.2019;1586;Shipped;22;22;6
10332;21;165380;3472980;3;17.11.2019;1555;Shipped;75;75;6
10344;26;63430;1649180;5;25.11.2019;1548;Shipped;65;65;6
10367;44;85250;3751000;9;12.01.2020;1501;Resolved;4;4;6
10380;24;189000;4536000;2;16.02.2020;1467;Shipped;22;22;6
10407;66;66990;4421340;4;22.04.2020;1402;On Hold;59;59;6
10420;36;57730;2078280;7;29.05.2020;1366;In Process;19;19;6
10110;36;85250;3069000;13;18.03.2018;2170;Shipped;75;75;7
10124;22;77900;1713800;12;21.05.2018;2107;Shipped;82;82;7
10148;25;60260;1506500;6;11.09.2018;1995;Shipped;41;41;7
10161;37;72760;2692120;5;17.10.2018;1960;Shipped;76;76;7
10172;32;75690;2422080;3;05.11.2018;1942;Shipped;12;12;7
10182;47;74220;3488340;16;12.11.2018;1936;Shipped;38;38;7
10192;37;69820;2583340;4;20.11.2018;1929;Shipped;39;39;7
10204;20;62470;1249400;10;02.12.2018;1918;Shipped;72;72;7
10212;41;82310;3374710;3;16.01.2019;1874;Shipped;22;22;7
10226;21;60260;1265460;1;26.02.2019;1834;Shipped;53;53;7
10241;22;76430;1681460;8;13.04.2019;1789;Shipped;81;81;7
10267;40;80100;3204000;5;07.07.2019;1705;Shipped;72;72;7
10279;32;74960;2398720;5;09.08.2019;1673;Shipped;22;22;7
10288;36;66140;2381040;11;01.09.2019;1651;Shipped;63;63;7
10301;27;72020;1944540;1;05.10.2018;1983;Shipped;83;83;7
10311;26;87450;2273700;6;16.10.2019;1608;Shipped;22;22;7
10321;30;70550;2116500;3;04.11.2019;1590;Shipped;20;20;7
10332;23;56840;1307320;4;17.11.2019;1578;Shipped;75;75;7
10344;29;59530;1726370;7;25.11.2019;1571;Shipped;65;65;7
10367;21;60370;1267770;10;12.01.2020;1524;Resolved;4;4;7
10380;34;101230;3441820;3;16.02.2020;1490;Shipped;22;22;7
10407;26;76430;1987180;8;22.04.2020;1425;On Hold;59;59;7
10420;60;64670;3880200;11;29.05.2020;1389;In Process;19;19;7
10104;35;55490;1942150;6;31.01.2018;2239;Shipped;22;22;4
10115;47;69360;3259920;2;04.04.2018;2177;Shipped;26;26;4
10127;20;60690;1213800;8;03.06.2018;2118;Shipped;72;72;4
10141;20;54330;1086600;2;01.08.2018;2060;Shipped;71;71;4
10152;25;65310;1632750;4;25.09.2018;2006;Shipped;27;27;4
10165;25;69360;1734000;9;22.10.2018;1980;Shipped;25;25;4
10176;27;68780;1857060;8;06.11.2018;1966;Shipped;68;68;4
10184;31;60110;1863410;3;14.11.2018;1959;Shipped;79;79;4
10195;44;66470;2924680;3;25.11.2018;1949;Shipped;46;46;4
10207;49;46820;2294180;4;09.12.2018;1936;Shipped;62;62;4
10220;26;56070;1457820;8;12.02.2019;1872;Shipped;73;73;4
10230;36;54330;1955880;6;15.03.2019;1842;Shipped;70;70;4
10246;44;52600;2314400;2;05.05.2019;1792;Shipped;22;22;4
10259;28;46820;1310960;1;15.06.2019;1752;Shipped;63;63;4
10271;45;64740;2913300;2;20.07.2019;1718;Shipped;38;38;4
10282;29;46820;1357780;11;20.08.2019;1688;Shipped;38;38;4
10292;40;53750;2150000;5;08.09.2019;1670;Shipped;1;1;4
10305;45;61850;2783250;2;13.10.2019;1636;Shipped;14;14;4
10314;44;53180;2339920;11;22.10.2019;1628;Shipped;76;76;4
10324;25;69160;1729000;14;05.11.2019;1615;Shipped;10;10;4
10336;45;132720;5972400;4;20.11.2019;1601;Shipped;60;60;4
10349;48;47400;2275200;4;01.12.2019;1591;Shipped;72;72;4
10358;44;60760;2673440;14;10.12.2019;1583;Shipped;22;22;4
10371;25;97270;2431750;12;23.01.2020;1540;Shipped;38;38;4
10383;22;91760;2018720;2;22.02.2020;1511;Shipped;22;22;4
10394;31;50290;1558990;2;15.03.2020;1490;Shipped;22;22;4
10412;21;52600;1104600;2;03.05.2020;1442;Shipped;22;22;4
10425;55;46820;2575100;1;31.05.2020;1415;In Process;13;13;4
10107;25;113830;2845750;3;24.02.2018;2243;Shipped;1;1;47
10120;35;98050;3431750;1;29.04.2018;2180;Shipped;9;9;47
10134;35;93540;3273900;3;01.07.2018;2118;Shipped;3;3;47
10145;43;95800;4119400;7;25.08.2018;2064;Shipped;4;4;47
10168;50;114950;5747500;2;28.10.2018;2001;Shipped;5;5;47
10180;48;111570;5355360;10;11.11.2018;1988;Shipped;6;6;47
10188;25;101430;2535750;2;18.11.2018;1982;Shipped;7;7;47
10211;25;90160;2254000;15;15.01.2019;1925;Shipped;8;8;47
10223;32;91290;2921280;2;20.02.2019;1890;Shipped;9;9;47
10237;20;114950;2299000;8;05.04.2019;1847;Shipped;10;10;47
10251;26;101430;2637180;3;18.05.2019;1805;Shipped;11;11;47
10263;42;102560;4307520;3;28.06.2019;1765;Shipped;12;12;47
10275;21;102560;2153760;2;23.07.2019;1741;Shipped;13;13;47
10285;34;109320;3716880;7;27.08.2019;1707;Shipped;14;14;47
10299;47;116080;5455760;10;30.09.2019;1674;Shipped;15;15;47
10309;21;126220;2650620;6;15.10.2019;1660;Shipped;16;16;47
10318;48;134110;6437280;2;02.11.2019;1643;Shipped;17;17;47
10329;30;87780;2633400;7;15.11.2019;1631;Shipped;1;1;47
10339;27;84390;2278530;10;23.11.2019;1624;Shipped;34;34;47
10362;50;96920;4846000;2;05.01.2020;1582;Shipped;5;5;47
10374;38;110450;4197100;6;02.02.2020;1555;Shipped;27;27;47
10389;45;102170;4597650;1;03.03.2020;1526;Shipped;36;36;47
10403;46;114950;5287700;8;08.04.2020;1491;Shipped;21;21;47
10417;35;101430;3550050;3;13.05.2020;1457;Disputed;22;22;47
10110;29;59370;1721730;15;18.03.2018;2245;Shipped;75;75;3
10123;50;59870;2993500;1;20.05.2018;2183;Shipped;45;45;3
10137;26;49810;1295060;1;10.07.2018;2133;Shipped;2;2;3
10148;47;56850;2671950;8;11.09.2018;2071;Shipped;41;41;3
10161;23;53330;1226590;7;17.10.2018;2036;Shipped;76;76;3
10172;34;42760;1453840;5;05.11.2018;2018;Shipped;12;12;3
10181;34;53830;1830220;1;12.11.2018;2012;Shipped;7;7;3
10192;47;53830;2530010;6;20.11.2018;2005;Shipped;39;39;3
10204;45;49810;2241450;12;02.12.2018;1994;Shipped;72;72;3
10212;45;53330;2399850;5;16.01.2019;1950;Shipped;22;22;3
10226;36;43270;1557720;3;26.02.2019;1910;Shipped;53;53;3
10241;21;40250;845250;10;13.04.2019;1865;Shipped;81;81;3
10266;28;48300;1352400;1;06.07.2019;1782;Shipped;68;68;3
10278;35;45280;1584800;1;06.08.2019;1752;Shipped;82;82;3
10288;50;52320;2616000;13;01.09.2019;1727;Shipped;63;63;3
10301;22;51320;1129040;3;05.10.2018;2059;Shipped;83;83;3
10311;45;49300;2218500;8;16.10.2019;1684;Shipped;22;22;3
10321;48;42260;2028480;5;04.11.2019;1666;Shipped;20;20;3
10332;20;87960;1759200;5;17.11.2019;1654;Shipped;75;75;3
10343;27;36210;977670;6;24.11.2019;1648;Shipped;2;2;3
10367;38;38500;1463000;11;12.01.2020;1600;Resolved;4;4;3
10379;32;124080;3970560;3;10.02.2020;1572;Shipped;22;22;3
10407;64;40250;2576000;10;22.04.2020;1501;On Hold;59;59;3
10420;37;60370;2233690;13;29.05.2020;1465;In Process;19;19;3
10106;28;88630;2481640;4;17.02.2018;2298;Shipped;84;84;60
10120;39;119270;4651530;10;29.04.2018;2228;Shipped;9;9;60
10133;41;94100;3858100;5;27.06.2018;2170;Shipped;22;22;60
10145;40;87540;3501600;16;25.08.2018;2112;Shipped;4;4;60
10168;49;131300;6433700;11;28.10.2018;2049;Shipped;5;5;60
10210;27;98480;2658960;9;12.01.2019;1974;Shipped;43;43;60
10223;34;106140;3608760;11;20.02.2019;1936;Shipped;9;9;60
10235;23;96290;2214670;5;02.04.2019;1896;Shipped;55;55;60
10250;31;88630;2747530;6;11.05.2019;1858;Shipped;59;59;60
10262;34;97380;3310920;1;24.06.2019;1815;Cancelled;22;22;60
10275;25;95200;2380000;11;23.07.2019;1787;Shipped;13;13;60
10284;22;105040;2310880;3;21.08.2019;1759;Shipped;83;83;60
10297;32;126930;4061760;6;16.09.2019;1734;Shipped;73;73;60
10308;31;112700;3493700;9;15.10.2019;1706;Shipped;46;46;60
10316;25;114890;2872250;1;01.11.2019;1690;Shipped;57;57;60
10328;47;87540;4114380;14;12.11.2019;1680;Shipped;84;84;60
10339;21;50650;1063650;7;23.11.2019;1670;Shipped;34;34;60
10353;28;71730;2008440;2;04.12.2019;1660;Shipped;86;86;60
10374;46;94100;4328600;3;02.02.2020;1601;Shipped;27;27;60
10386;33;41710;1376430;11;01.03.2020;1574;Resolved;22;22;60
10398;43;129120;5552160;16;30.03.2020;1546;Shipped;2;2;60
10401;38;96290;3659020;5;03.04.2020;1543;On Hold;11;11;60
10416;47;88630;4165610;6;10.05.2020;1507;Shipped;68;68;60
10101;45;31200;1404000;3;09.01.2018;2360;Shipped;70;70;86
10110;20;35510;710200;3;18.03.2018;2293;Shipped;75;75;86
10124;45;37840;1702800;2;21.05.2018;2230;Shipped;82;82;86
10149;36;33190;1194840;7;12.09.2018;2117;Shipped;80;80;86
10173;31;31530;977430;9;05.11.2018;2064;Shipped;84;84;86
10182;39;36840;1436760;6;12.11.2018;2058;Shipped;38;38;86
10193;26;29210;759460;10;21.11.2018;2050;Shipped;85;85;86
10205;32;37170;1189440;5;03.12.2018;2039;Shipped;22;22;86
10214;20;34190;683800;3;26.01.2019;1986;Shipped;24;24;86
10227;42;29210;1226820;6;02.03.2019;1952;Shipped;29;29;86
10243;33;29540;974820;1;26.04.2019;1898;Shipped;62;62;86
10280;20;28880;577600;12;17.08.2019;1786;Shipped;35;35;86
10288;29;38170;1106930;1;01.09.2019;1772;Shipped;63;63;86
10304;23;30200;694600;16;11.10.2019;1733;Shipped;37;37;86
10312;39;29540;1152060;13;21.10.2019;1724;Shipped;38;38;86
10322;20;131200;2624000;3;04.11.2019;1711;Shipped;39;39;86
10332;45;81910;3685950;6;17.11.2019;1699;Shipped;75;75;86
10344;20;35180;703600;6;25.11.2019;1692;Shipped;65;65;86
10356;48;202500;9720000;5;09.12.2019;1679;Shipped;3;3;86
10367;23;36290;834670;13;12.01.2020;1646;Resolved;4;4;86
10380;32;70560;2257920;4;16.02.2020;1612;Shipped;22;22;86
10391;33;252870;8344710;8;09.03.2020;1591;Shipped;41;41;86
10409;61;29540;1801940;1;23.04.2020;1547;Shipped;63;63;86
10420;45;26880;1209600;1;29.05.2020;1512;In Process;19;19;86
10107;38;83030;3155140;7;24.02.2018;2338;Shipped;1;1;42
10120;34;83790;2848860;5;29.04.2018;2275;Shipped;9;9;42
10134;43;83030;3570290;7;01.07.2018;2213;Shipped;3;3;42
10145;47;83030;3902410;11;25.08.2018;2159;Shipped;4;4;42
10158;22;67030;1474660;1;10.10.2018;2114;Shipped;16;16;42
10168;29;75410;2186890;6;28.10.2018;2097;Shipped;5;5;42
10180;28;68550;1919400;14;11.11.2018;2084;Shipped;6;6;42
10188;40;91400;3656000;6;18.11.2018;2078;Shipped;7;7;42
10210;30;61700;1851000;4;12.01.2019;2024;Shipped;43;43;42
10223;38;69310;2633780;6;20.02.2019;1986;Shipped;9;9;42
10236;36;87600;3153600;3;03.04.2019;1945;Shipped;44;44;42
10250;32;87600;2803200;1;11.05.2019;1908;Shipped;59;59;42
10263;37;62460;2311020;7;28.06.2019;1861;Shipped;12;12;42
10275;30;79980;2399400;6;23.07.2019;1837;Shipped;13;13;42
10285;39;70080;2733120;11;27.08.2019;1803;Shipped;14;14;42
10297;32;65510;2096320;1;16.09.2019;1784;Shipped;73;73;42
10308;47;63220;2971340;4;15.10.2019;1756;Shipped;46;46;42
10318;26;86830;2257580;6;02.11.2019;1739;Shipped;17;17;42
10329;37;94430;3493910;4;15.11.2019;1727;Shipped;1;1;42
10340;55;79980;4398900;8;24.11.2019;1719;Shipped;52;52;42
10363;21;171220;3595620;8;06.01.2020;1677;Shipped;71;71;42
10375;23;106230;2443290;9;03.02.2020;1650;Shipped;13;13;42
10389;49;81400;3988600;2;03.03.2020;1622;Shipped;36;36;42
10402;59;87600;5168400;3;07.04.2020;1588;Shipped;8;8;42
10416;32;87600;2803200;1;10.05.2020;1556;Shipped;68;68;42
10105;43;147470;6341210;9;11.02.2018;2376;Shipped;47;47;71
10117;41;126580;5189780;3;16.04.2018;2313;Shipped;25;25;71
10129;45;133950;6027750;9;12.06.2018;2257;Shipped;48;48;71
10142;33;102000;3366000;6;08.08.2018;2201;Shipped;38;38;71
10153;40;136410;5456400;5;28.09.2018;2151;Shipped;22;22;71
10167;33;115520;3812160;16;23.10.2018;2127;Cancelled;36;36;71
10177;50;121660;6083000;7;07.11.2018;2113;Shipped;74;74;71
10185;30;105690;3170700;7;14.11.2018;2107;Shipped;49;49;71
10197;41;110600;4534600;13;26.11.2018;2096;Shipped;52;52;71
10208;35;122890;4301150;7;02.01.2019;2060;Shipped;29;29;71
10221;49;138870;6804630;1;18.02.2019;2014;Shipped;54;54;71
10232;46;122890;5652940;4;20.03.2019;1985;Shipped;57;57;71
10248;48;145010;6960480;10;07.05.2019;1938;Cancelled;1;1;71
10261;36;125350;4512600;8;17.06.2019;1898;Shipped;42;42;71
10273;22;126580;2784760;11;21.07.2019;1865;Shipped;54;54;71
10283;42;126580;5316360;13;20.08.2019;1836;Shipped;55;55;71
10293;21;140090;2941890;2;09.09.2019;1817;Shipped;35;35;71
10306;29;110600;3207400;7;14.10.2019;1783;Shipped;75;75;71
10315;35;120430;4215050;6;29.10.2019;1769;Shipped;13;13;71
10326;41;105690;4333290;4;09.11.2019;1759;Shipped;23;23;71
10337;29;71970;2087130;4;21.11.2019;1748;Shipped;26;26;71
10350;34;50330;1711220;7;02.12.2019;1738;Shipped;22;22;71
10372;37;105690;3910530;8;26.01.2020;1684;Shipped;34;34;71
10396;49;116750;5720750;6;23.03.2020;1628;Shipped;38;38;71
10414;23;145010;3335230;10;06.05.2020;1585;On Hold;56;56;71
10101;46;53760;2472960;2;09.01.2018;2434;Shipped;70;70;89
10110;39;44350;1729650;2;18.03.2018;2367;Shipped;75;75;89
10124;22;45250;995500;1;21.05.2018;2304;Shipped;82;82;89
10149;49;49280;2414720;6;12.09.2018;2191;Shipped;80;80;89
10173;27;41220;1112940;8;05.11.2018;2138;Shipped;84;84;89
10182;31;36740;1138940;5;12.11.2018;2132;Shipped;38;38;89
10193;20;50620;1012400;9;21.11.2018;2124;Shipped;85;85;89
10205;24;38080;913920;4;03.12.2018;2113;Shipped;22;22;89
10214;49;47940;2349060;2;26.01.2019;2060;Shipped;24;24;89
10227;24;48380;1161120;5;02.03.2019;2026;Shipped;29;29;89
10244;39;45250;1764750;9;29.04.2019;1969;Shipped;22;22;89
10255;37;45700;1690900;2;04.06.2019;1934;Shipped;81;81;89
10280;45;47490;2137050;11;17.08.2019;1861;Shipped;35;35;89
10289;45;48380;2177100;4;03.09.2019;1845;Shipped;7;7;89
10304;44;39420;1734480;15;11.10.2019;1808;Shipped;37;37;89
10312;23;37630;865490;12;21.10.2019;1799;Shipped;38;38;89
10322;30;116670;3500100;4;04.11.2019;1786;Shipped;39;39;89
10332;26;85520;2223520;10;17.11.2019;1774;Shipped;75;75;89
10345;43;53760;2311680;1;25.11.2019;1767;Shipped;45;45;89
10356;26;31860;828360;7;09.12.2019;1754;Shipped;3;3;89
10367;28;30590;856520;12;12.01.2020;1721;Resolved;4;4;89
10380;27;68350;1845450;5;16.02.2020;1687;Shipped;22;22;89
10391;24;168420;4042080;1;09.03.2020;1666;Shipped;41;41;89
10421;40;45700;1828000;2;29.05.2020;1586;In Process;38;38;89
10103;36;102230;3680280;1;29.01.2018;2438;Shipped;16;16;84
10114;21;139290;2925090;5;01.04.2018;2377;Shipped;60;60;84
10126;27;126510;3415770;1;28.05.2018;2321;Shipped;24;24;84
10140;47;108620;5105140;1;24.07.2018;2265;Shipped;5;5;84
10151;42;121400;5098800;8;21.09.2018;2207;Shipped;58;58;84
10165;32;145680;4661760;17;22.10.2018;2177;Shipped;25;25;84
10175;28;106070;2969960;6;06.11.2018;2163;Shipped;48;48;84
10184;24;145680;3496320;11;14.11.2018;2156;Shipped;79;79;84
10194;49;117570;5760930;1;25.11.2018;2146;Shipped;29;29;84
10207;46;148240;6819040;12;09.12.2018;2133;Shipped;62;62;84
10217;28;112460;3148880;1;04.02.2019;2077;Shipped;63;63;84
10229;48;118840;5704320;6;11.03.2019;2043;Shipped;38;38;84
10246;29;121400;3520600;10;05.05.2019;1989;Shipped;22;22;84
10259;47;112460;5285620;9;15.06.2019;1949;Shipped;63;63;84
10271;43;130350;5605050;10;20.07.2019;1915;Shipped;38;38;84
10281;25;111180;2779500;6;19.08.2019;1886;Shipped;17;17;84
10291;48;112460;5398080;1;08.09.2019;1867;Shipped;36;36;84
10305;24;132900;3189600;10;13.10.2019;1833;Shipped;14;14;84
10313;42;132900;5581800;4;22.10.2019;1825;Shipped;30;30;84
10324;31;123240;3820440;2;05.11.2019;1812;Shipped;10;10;84
10334;42;131620;5528040;5;19.11.2019;1799;On Hold;23;23;84
10348;37;161660;5981420;1;01.11.2019;1818;Shipped;24;24;84
10358;41;138650;5684650;7;10.12.2019;1780;Shipped;22;22;84
10371;20;172470;3449400;5;23.01.2020;1737;Shipped;38;38;84
